央视,#genre#
CCTV14,http://42.227.89.86:9003/hls/14/index.m3u8
CCTV14,http://171.43.64.195:9901/tsfile/live/faacts/0014_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://220.187.221.205:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://1.197.203.33:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://114.245.199.54:85/tsfile/live/14/1014_1.m3u8?key=txiptv
CCTV14,http://123.55.237.68:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://171.124.177.38:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://60.25.222.180:85/tsfile/live/85/1020.m3u8?key=txiptv
CCTV14,http://60.187.244.160:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://123.120.0.171:4022/rtp/239.3.1.153:8136
CCTV15,http://113.25.105.225:10000/rtp/239.1.1.22:8022
CCTV15,http://123.14.80.113:9003/hls/15/index.m3u8
CCTV15,http://115.58.142.128:4000/rtp/225.1.4.216:1269
CCTV15,http://115.58.142.128:4000/rtp/225.1.4.15:1044
CCTV15,http://114.250.17.90:4022/rtp/239.3.1.153:8136
CCTV15,http://123.112.242.16:5555/rtp/239.3.1.153:8136
CCTV15,http://171.124.1.122:8083/rtp/226.0.2.32:8168
CCTV15,http://27.10.213.135:8005/rtp/225.0.4.220:7980
CCTV15,http://27.10.213.135:8005/rtp/225.0.4.11:7980
CCTV15,http://42.237.223.102:8899/rtp/225.1.4.216:1269
CCTV15,http://42.237.223.102:8899/rtp/225.1.4.15:1044
CCTV15,http://111.199.3.230:8686/rtp/239.3.1.153:8136
CCTV15,http://171.43.64.195:9901/tsfile/live/faacts/0015_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://220.187.221.205:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://1.197.203.33:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://114.245.199.54:85/tsfile/live/15/1015_1.m3u8?key=txiptv
CCTV15,http://123.55.237.68:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://171.124.177.38:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://60.25.222.180:85/tsfile/live/89/1021.m3u8?key=txiptv
CCTV15,http://60.187.244.160:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://123.120.0.171:4022/rtp/239.3.1.184:8001
CCTV16,http://113.25.105.225:10000/rtp/239.1.1.122:8122
CCTV16,http://115.58.142.128:4000/rtp/225.1.5.46:1356
CCTV16,http://114.250.17.90:4022/rtp/239.3.1.184:8001
CCTV16,http://123.112.242.16:5555/rtp/239.3.1.184:8001
CCTV16,http://171.124.1.122:8083/rtp/226.0.2.169:9264
CCTV16,http://42.237.223.102:8899/rtp/225.1.5.46:1356
CCTV16,http://111.199.3.230:8686/rtp/239.3.1.184:8001
CCTV16,http://1.197.203.33:85/tsfile/live/1090_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://60.25.222.180:85/tsfile/live/93/1022.m3u8?key=txiptv
CCTV17,http://123.120.0.171:4022/rtp/239.3.1.151:8144
CCTV17,http://113.25.105.225:10000/rtp/239.1.1.23:8023
CCTV17,http://123.14.80.113:9003/hls/17/index.m3u8
CCTV17,http://115.58.142.128:4000/rtp/225.1.4.226:2506
CCTV17,http://115.58.142.128:4000/rtp/225.1.4.227:2507
CCTV17,http://114.250.17.90:4022/rtp/239.3.1.151:8144
CCTV17,http://123.112.242.16:5555/rtp/239.3.1.151:8144
CCTV17,http://171.124.1.122:8083/rtp/226.0.2.170:9272
CCTV17,http://171.124.1.122:8083/rtp/226.0.2.207:9568
CCTV17,http://27.10.213.135:8005/rtp/225.0.4.179:7980
CCTV17,http://27.10.213.135:8005/rtp/225.0.4.180:7980
CCTV17,http://42.237.223.102:8899/rtp/225.1.4.226:2506
CCTV17,http://42.237.223.102:8899/rtp/225.1.4.227:2507
CCTV17,http://111.199.3.230:8686/rtp/239.3.1.151:8144
CCTV17,http://1.197.203.33:85/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://60.25.222.180:85/tsfile/live/97/1023.m3u8?key=txiptv
CCTV女性时尚,http://113.25.105.225:10000/rtp/239.1.1.89:8089
CCTV电视指南,http://113.25.105.225:10000/rtp/239.1.1.90:8090
CCTV央视文化精品,http://113.25.105.225:10000/rtp/239.1.1.91:8091
CCTV风云剧场,http://113.25.105.225:10000/rtp/239.1.1.93:8093
CCTV第一剧场,http://113.25.105.225:10000/rtp/239.1.1.94:8094
CCTV怀旧剧场高请,http://113.25.105.225:10000/rtp/239.1.1.95:8095
CCTV风云音乐高请,http://113.25.105.225:10000/rtp/239.1.1.96:8096
CCTV兵器科技,http://113.25.105.225:10000/rtp/239.1.1.97:8097
CCTV世界地理,http://113.25.105.225:10000/rtp/239.1.1.99:8099
CCTV央视台球,http://113.25.105.225:10000/rtp/239.1.1.100:8100
CCTV风云足球,http://113.25.105.225:10000/rtp/239.1.1.101:8101
CCTV高尔夫网球,http://113.25.105.225:10000/rtp/239.1.1.102:8102
央视台球,http://171.124.1.122:8083/rtp/226.0.2.216:9640
央视文化精品,http://171.124.1.122:8083/rtp/226.0.2.219:9664

卫视,#genre#
BTV北京卫视,http://114.245.199.54:85/tsfile/live/16/1016_1.m3u8?key=txiptv
三沙卫视,http://123.120.0.171:4022/rtp/239.3.1.155:4120
三沙卫视,http://113.25.105.225:10000/rtp/239.1.1.70:8070
三沙卫视,http://115.58.142.128:4000/rtp/225.1.4.234:1280
三沙卫视,http://114.250.17.90:4022/rtp/239.3.1.155:4120
三沙卫视,http://123.112.242.16:5555/rtp/239.3.1.155:4120
三沙卫视,http://42.237.223.102:8899/rtp/225.1.4.234:1280
三沙卫视,http://111.199.3.230:8686/rtp/239.3.1.155:4120
上海卫视,http://113.25.105.225:10000/rtp/239.1.1.31:8031
上海卫视,http://171.43.64.195:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://220.187.221.205:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://1.197.203.33:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://171.124.177.38:9999/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://60.187.244.160:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://123.120.0.171:4022/rtp/239.3.1.156:8148
东南卫视,http://113.25.105.225:10000/rtp/239.1.1.33:8033
东南卫视,http://123.14.80.113:9003/hls/36/index.m3u8
东南卫视,http://115.58.142.128:4000/rtp/225.1.4.228:1274
东南卫视,http://115.58.142.128:4000/rtp/225.1.4.32:1061
东南卫视,http://114.250.17.90:4022/rtp/239.3.1.156:8148
东南卫视,http://123.112.242.16:5555/rtp/239.3.1.156:8148
东南卫视,http://171.124.1.122:8083/rtp/226.0.2.188:9416
东南卫视,http://171.124.1.122:8083/rtp/226.0.2.40:8232
东南卫视,http://27.10.213.135:8005/rtp/225.0.4.200:7980
东南卫视,http://27.10.213.135:8005/rtp/225.0.4.31:7980
东南卫视,http://42.237.223.102:8899/rtp/225.1.4.228:1274
东南卫视,http://42.237.223.102:8899/rtp/225.1.4.32:1061
东南卫视,http://111.199.3.230:8686/rtp/239.3.1.156:8148
东南卫视,http://220.187.221.205:85/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://1.197.203.33:85/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://114.245.199.54:85/tsfile/live/43/1043_1.m3u8?key=txiptv
东南卫视,http://171.124.177.38:9999/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://60.187.244.160:85/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://123.120.0.171:4022/rtp/239.3.1.136:8032
东方卫视,http://123.14.80.113:9003/hls/24/index.m3u8
东方卫视,http://115.58.142.128:4000/rtp/225.1.4.85:1114
东方卫视,http://115.58.142.128:4000/rtp/225.1.4.22:1051
东方卫视,http://114.250.17.90:4022/rtp/239.3.1.136:8032
东方卫视,http://123.112.242.16:5555/rtp/239.3.1.136:8032
东方卫视,http://171.124.1.122:8083/rtp/226.0.2.175:9312
东方卫视,http://171.124.1.122:8083/rtp/226.0.2.34:8184
东方卫视,http://27.10.213.135:8005/rtp/225.0.4.80:7980
东方卫视,http://27.10.213.135:8005/rtp/225.0.4.29:7980
东方卫视,http://42.237.223.102:8899/rtp/225.1.4.85:1114
东方卫视,http://42.237.223.102:8899/rtp/225.1.4.22:1051
东方卫视,http://111.199.3.230:8686/rtp/239.3.1.136:8032
东方卫视,http://114.245.199.54:85/tsfile/live/41/1041_1.m3u8?key=txiptv
东方卫视,http://123.55.237.68:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://60.25.222.180:85/tsfile/live/109/1026.m3u8?key=txiptv
东方卫视4K,http://123.120.0.171:4022/rtp/239.3.1.119:3006
东方卫视4K,http://115.58.142.128:4000/rtp/225.1.5.70:1380
东方卫视4K,http://114.250.17.90:4022/rtp/239.3.1.119:3006
东方卫视4K,http://123.112.242.16:5555/rtp/239.3.1.119:3006
东方卫视4K,http://171.124.1.122:8083/rtp/226.0.1.248:2121
东方卫视4K,http://27.10.213.135:8005/rtp/225.0.4.103:7980
东方卫视4K,http://42.237.223.102:8899/rtp/225.1.5.70:1380
东方卫视4K,http://111.199.3.230:8686/rtp/239.3.1.119:3006
云南卫视,http://123.120.0.171:4022/rtp/239.3.1.26:8108
云南卫视,http://113.25.105.225:10000/rtp/239.1.1.54:8054
云南卫视,http://123.14.80.113:9003/hls/33/index.m3u8
云南卫视,http://115.58.142.128:4000/rtp/225.1.4.152:1307
云南卫视,http://115.58.142.128:4000/rtp/225.1.4.33:1062
云南卫视,http://114.250.17.90:4022/rtp/239.3.1.26:8108
云南卫视,http://123.112.242.16:5555/rtp/239.3.1.26:8108
云南卫视,http://171.124.1.122:8083/rtp/226.0.2.60:8392
云南卫视,http://27.10.213.135:8005/rtp/225.0.4.21:7980
云南卫视,http://42.237.223.102:8899/rtp/225.1.4.152:1307
云南卫视,http://42.237.223.102:8899/rtp/225.1.4.33:1062
云南卫视,http://111.199.3.230:8686/rtp/239.3.1.26:8108
云南卫视,http://171.43.64.195:9901/tsfile/live/faacts/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://220.187.221.205:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://1.197.203.33:85/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://114.245.199.54:85/tsfile/live/33/1033_1.m3u8?key=txiptv
云南卫视,http://171.124.177.38:9999/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://60.25.222.180:85/tsfile/live/153/1037.m3u8?key=txiptv
云南卫视,http://60.187.244.160:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://113.25.105.225:10000/rtp/239.1.1.58:8058
兵团卫视,http://115.58.142.128:4000/rtp/225.1.4.97:1126
兵团卫视,http://171.124.1.122:8083/rtp/226.0.2.62:8408
兵团卫视,http://27.10.213.135:8005/rtp/225.0.4.72:7980
兵团卫视,http://42.237.223.102:8899/rtp/225.1.4.97:1126
兵团卫视,http://1.197.203.33:85/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://123.120.0.171:4022/rtp/239.3.1.43:8176
内蒙古卫视,http://113.25.105.225:10000/rtp/239.1.1.60:8060
内蒙古卫视,http://123.14.80.113:9003/hls/47/index.m3u8
内蒙古卫视,http://115.58.142.128:4000/rtp/225.1.4.45:1074
内蒙古卫视,http://114.250.17.90:4022/rtp/239.3.1.43:8176
内蒙古卫视,http://123.112.242.16:5555/rtp/239.3.1.43:8176
内蒙古卫视,http://171.124.1.122:8083/rtp/226.0.2.63:8416
内蒙古卫视,http://27.10.213.135:8005/rtp/225.0.4.38:7980
内蒙古卫视,http://42.237.223.102:8899/rtp/225.1.4.45:1074
内蒙古卫视,http://111.199.3.230:8686/rtp/239.3.1.43:8176
内蒙古卫视,http://42.227.89.86:9003/hls/54/index.m3u8
内蒙古卫视,http://1.197.203.33:85/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://115.227.214.223:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://114.245.199.54:85/tsfile/live/50/1050_1.m3u8?key=txiptv
农林卫视,http://113.25.105.225:10000/rtp/239.1.1.73:8073
凤凰卫视,http://113.25.105.225:10000/rtp/239.1.1.126:8126
北京卫视,http://123.120.0.171:4022/rtp/239.3.1.241:8000
北京卫视,http://113.25.105.225:10000/rtp/239.1.1.41:8041
北京卫视,http://123.14.80.113:9003/hls/23/index.m3u8
北京卫视,http://115.58.142.128:4000/rtp/225.1.4.81:1110
北京卫视,http://115.58.142.128:4000/rtp/225.1.4.21:1050
北京卫视,http://114.250.17.90:4022/rtp/239.3.1.241:8000
北京卫视,http://123.112.242.16:5555/rtp/239.3.1.241:8000
北京卫视,http://171.124.1.122:8083/rtp/226.0.2.177:9328
北京卫视,http://171.124.1.122:8083/rtp/226.0.2.39:8224
北京卫视,http://27.10.213.135:8005/rtp/225.0.4.78:7980
北京卫视,http://27.10.213.135:8005/rtp/225.0.4.17:7980
北京卫视,http://42.237.223.102:8899/rtp/225.1.4.81:1110
北京卫视,http://42.237.223.102:8899/rtp/225.1.4.21:1050
北京卫视,http://111.199.3.230:8686/rtp/239.3.1.241:8000
北京卫视,http://42.227.89.86:9003/hls/31/index.m3u8
北京卫视,http://220.187.221.205:85/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://1.197.203.33:85/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://123.55.237.68:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://171.124.177.38:9999/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://60.25.222.180:85/tsfile/live/121/1029.m3u8?key=txiptv
北京卫视,http://60.187.244.160:85/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视4K,http://123.120.0.171:4022/rtp/239.3.1.140:8001
北京卫视4K,http://123.120.0.171:4022/rtp/239.3.1.139:8001
北京卫视4K,http://115.58.142.128:4000/rtp/225.1.5.67:1377
北京卫视4K,http://114.250.17.90:4022/rtp/239.3.1.140:8001
北京卫视4K,http://114.250.17.90:4022/rtp/239.3.1.139:8001
北京卫视4K,http://123.112.242.16:5555/rtp/239.3.1.140:8001
北京卫视4K,http://123.112.242.16:5555/rtp/239.3.1.139:8001
北京卫视4K,http://171.124.1.122:8083/rtp/226.0.2.155:9172
北京卫视4K,http://27.10.213.135:8005/rtp/225.0.4.122:7980
北京卫视4K,http://42.237.223.102:8899/rtp/225.1.5.67:1377
北京卫视4K,http://111.199.3.230:8686/rtp/239.3.1.140:8001
北京卫视4K,http://111.199.3.230:8686/rtp/239.3.1.139:8001
厦门卫视,http://123.120.0.171:4022/rtp/239.3.1.143:4120
厦门卫视,http://113.25.105.225:10000/rtp/239.1.1.71:8071
厦门卫视,http://115.58.142.128:4000/rtp/225.1.4.95:1124
厦门卫视,http://114.250.17.90:4022/rtp/239.3.1.143:4120
厦门卫视,http://123.112.242.16:5555/rtp/239.3.1.143:4120
厦门卫视,http://42.237.223.102:8899/rtp/225.1.4.95:1124
厦门卫视,http://111.199.3.230:8686/rtp/239.3.1.143:4120
吉林卫视,http://123.120.0.171:4022/rtp/239.3.1.240:8172
吉林卫视,http://113.25.105.225:10000/rtp/239.1.1.30:8030
吉林卫视,http://123.14.80.113:9003/hls/41/index.m3u8
吉林卫视,http://115.58.142.128:4000/rtp/225.1.4.174:1309
吉林卫视,http://115.58.142.128:4000/rtp/225.1.4.36:1065
吉林卫视,http://114.250.17.90:4022/rtp/239.3.1.240:8172
吉林卫视,http://123.112.242.16:5555/rtp/239.3.1.240:8172
吉林卫视,http://171.124.1.122:8083/rtp/226.0.2.58:8376
吉林卫视,http://171.124.1.122:8083/rtp/226.0.2.199:9504
吉林卫视,http://27.10.213.135:8005/rtp/225.0.4.35:7980
吉林卫视,http://27.10.213.135:8005/rtp/225.0.4.225:7980
吉林卫视,http://42.237.223.102:8899/rtp/225.1.4.174:1309
吉林卫视,http://42.237.223.102:8899/rtp/225.1.4.36:1065
吉林卫视,http://111.199.3.230:8686/rtp/239.3.1.240:8172
吉林卫视,http://42.227.89.86:9003/hls/48/index.m3u8
吉林卫视,http://220.187.221.205:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://1.197.203.33:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://114.245.199.54:85/tsfile/live/47/1047_1.m3u8?key=txiptv
吉林卫视,http://171.124.177.38:9999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://60.25.222.180:85/tsfile/live/133/1032.m3u8?key=txiptv
吉林卫视,http://60.187.244.160:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://123.120.0.171:4022/rtp/239.3.1.29:8288
四川卫视,http://113.25.105.225:10000/rtp/239.1.1.29:8029
四川卫视,http://123.14.80.113:9003/hls/31/index.m3u8
四川卫视,http://115.58.142.128:4000/rtp/225.1.4.151:1306
四川卫视,http://115.58.142.128:4000/rtp/225.1.4.40:1069
四川卫视,http://114.250.17.90:4022/rtp/239.3.1.29:8288
四川卫视,http://123.112.242.16:5555/rtp/239.3.1.29:8288
四川卫视,http://171.124.1.122:8083/rtp/226.0.2.179:9344
四川卫视,http://171.124.1.122:8083/rtp/226.0.2.42:8248
四川卫视,http://27.10.213.135:8005/rtp/225.0.4.204:7980
四川卫视,http://27.10.213.135:8005/rtp/225.0.4.24:7980
四川卫视,http://42.237.223.102:8899/rtp/225.1.4.151:1306
四川卫视,http://42.237.223.102:8899/rtp/225.1.4.40:1069
四川卫视,http://111.199.3.230:8686/rtp/239.3.1.29:8288
四川卫视,http://220.187.221.205:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://1.197.203.33:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://114.245.199.54:85/tsfile/live/36/1036_1.m3u8?key=txiptv
四川卫视,http://171.124.177.38:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://60.25.222.180:85/tsfile/live/161/1039.m3u8?key=txiptv
四川卫视,http://60.187.244.160:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视4K,http://123.120.0.171:4022/rtp/239.3.1.131:3001
四川卫视4K,http://115.58.142.128:4000/rtp/225.1.5.75:1385
四川卫视4K,http://114.250.17.90:4022/rtp/239.3.1.131:3001
四川卫视4K,http://123.112.242.16:5555/rtp/239.3.1.131:3001
四川卫视4K,http://171.124.1.122:8083/rtp/226.0.1.250:2126
四川卫视4K,http://27.10.213.135:8005/rtp/225.0.4.108:7980
四川卫视4K,http://42.237.223.102:8899/rtp/225.1.5.75:1385
四川卫视4K,http://111.199.3.230:8686/rtp/239.3.1.131:3001
大湾区卫视,http://113.25.105.225:10000/rtp/239.1.1.69:8069
天津卫视,http://123.120.0.171:4022/rtp/239.3.1.141:1234
天津卫视,http://113.25.105.225:10000/rtp/239.1.1.46:8046
天津卫视,http://123.14.80.113:9003/hls/25/index.m3u8
天津卫视,http://115.58.142.128:4000/rtp/225.1.4.86:1115
天津卫视,http://115.58.142.128:4000/rtp/225.1.4.24:1053
天津卫视,http://114.250.17.90:4022/rtp/239.3.1.141:1234
天津卫视,http://123.112.242.16:5555/rtp/239.3.1.141:1234
天津卫视,http://171.124.1.122:8083/rtp/226.0.2.148:9096
天津卫视,http://171.124.1.122:8083/rtp/226.0.2.56:8360
天津卫视,http://27.10.213.135:8005/rtp/225.0.4.82:7980
天津卫视,http://27.10.213.135:8005/rtp/225.0.4.18:7980
天津卫视,http://42.237.223.102:8899/rtp/225.1.4.86:1115
天津卫视,http://42.237.223.102:8899/rtp/225.1.4.24:1053
天津卫视,http://111.199.3.230:8686/rtp/239.3.1.141:1234
天津卫视,http://42.227.89.86:9003/hls/32/index.m3u8
天津卫视,http://220.187.221.205:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://1.197.203.33:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://114.245.199.54:85/tsfile/live/30/1030_1.m3u8?key=txiptv
天津卫视,http://123.55.237.68:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://171.124.177.38:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://60.25.222.180:85/tsfile/live/5/1000.m3u8?key=txiptv
天津卫视,http://60.187.244.160:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://113.25.105.225:10000/rtp/239.1.1.56:8056
宁夏卫视,http://123.14.80.113:9003/hls/45/index.m3u8
宁夏卫视,http://115.58.142.128:4000/rtp/225.1.4.43:1072
宁夏卫视,http://171.124.1.122:8083/rtp/226.0.2.64:8424
宁夏卫视,http://27.10.213.135:8005/rtp/225.0.4.41:7980
宁夏卫视,http://42.237.223.102:8899/rtp/225.1.4.43:1072
宁夏卫视,http://1.197.203.33:85/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://115.227.214.223:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://114.245.199.54:85/tsfile/live/52/1052_1.m3u8?key=txiptv
安徽卫视,http://123.120.0.171:4022/rtp/239.3.1.211:8064
安徽卫视,http://113.25.105.225:10000/rtp/239.1.1.44:8044
安徽卫视,http://123.14.80.113:9003/hls/27/index.m3u8
安徽卫视,http://115.58.142.128:4000/rtp/225.1.4.87:1116
安徽卫视,http://115.58.142.128:4000/rtp/225.1.4.20:1049
安徽卫视,http://114.250.17.90:4022/rtp/239.3.1.211:8064
安徽卫视,http://123.112.242.16:5555/rtp/239.3.1.211:8064
安徽卫视,http://171.124.1.122:8083/rtp/226.0.2.145:9072
安徽卫视,http://171.124.1.122:8083/rtp/226.0.2.37:8208
安徽卫视,http://27.10.213.135:8005/rtp/225.0.4.133:7980
安徽卫视,http://27.10.213.135:8005/rtp/225.0.4.16:7980
安徽卫视,http://42.237.223.102:8899/rtp/225.1.4.87:1116
安徽卫视,http://42.237.223.102:8899/rtp/225.1.4.20:1049
安徽卫视,http://111.199.3.230:8686/rtp/239.3.1.211:8064
安徽卫视,http://42.227.89.86:9003/hls/34/index.m3u8
安徽卫视,http://171.43.64.195:9901/tsfile/live/faacts/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://220.187.221.205:85/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://1.197.203.33:85/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://114.245.199.54:85/tsfile/live/29/1029_1.m3u8?key=txiptv
安徽卫视,http://123.55.237.68:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://171.124.177.38:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://60.25.222.180:85/tsfile/live/169/1041.m3u8?key=txiptv
安徽卫视,http://60.187.244.160:85/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://123.120.0.171:4022/rtp/239.3.1.209:8052
山东卫视,http://113.25.105.225:10000/rtp/239.1.1.47:8047
山东卫视,http://123.14.80.113:9003/hls/26/index.m3u8
山东卫视,http://115.58.142.128:4000/rtp/225.1.4.88:1117
山东卫视,http://115.58.142.128:4000/rtp/225.1.4.27:1056
山东卫视,http://114.250.17.90:4022/rtp/239.3.1.209:8052
山东卫视,http://123.112.242.16:5555/rtp/239.3.1.209:8052
山东卫视,http://171.124.1.122:8083/rtp/226.0.2.149:9104
山东卫视,http://171.124.1.122:8083/rtp/226.0.2.51:8320
山东卫视,http://27.10.213.135:8005/rtp/225.0.4.199:7980
山东卫视,http://27.10.213.135:8005/rtp/225.0.4.20:7980
山东卫视,http://42.237.223.102:8899/rtp/225.1.4.88:1117
山东卫视,http://42.237.223.102:8899/rtp/225.1.4.27:1056
山东卫视,http://111.199.3.230:8686/rtp/239.3.1.209:8052
山东卫视,http://42.227.89.86:9003/hls/33/index.m3u8
山东卫视,http://171.43.64.195:9901/tsfile/live/faacts/0131_2.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://220.187.221.205:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://1.197.203.33:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://123.55.237.68:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://171.124.177.38:9999/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://60.187.244.160:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视4K,http://123.120.0.171:4022/rtp/239.3.1.144:3005
山东卫视4K,http://115.58.142.128:4000/rtp/225.1.5.73:1383
山东卫视4K,http://114.250.17.90:4022/rtp/239.3.1.144:3005
山东卫视4K,http://123.112.242.16:5555/rtp/239.3.1.144:3005
山东卫视4K,http://171.124.1.122:8083/rtp/226.0.1.251:2124
山东卫视4K,http://27.10.213.135:8005/rtp/225.0.4.106:7980
山东卫视4K,http://42.237.223.102:8899/rtp/225.1.5.73:1383
山东卫视4K,http://111.199.3.230:8686/rtp/239.3.1.144:3005
山东教育卫视,http://123.120.0.171:4022/rtp/239.3.1.52:4120
山东教育卫视,http://113.25.105.225:10000/rtp/239.1.1.74:8074
山东教育卫视,http://114.250.17.90:4022/rtp/239.3.1.52:4120
山东教育卫视,http://123.112.242.16:5555/rtp/239.3.1.52:4120
山东教育卫视,http://171.124.1.122:8083/rtp/226.0.2.130:8952
山东教育卫视,http://27.10.213.135:8005/rtp/225.0.4.183:7980
山东教育卫视,http://111.199.3.230:8686/rtp/239.3.1.52:4120
山西卫视,http://123.120.0.171:4022/rtp/239.3.1.42:8172
山西卫视,http://113.25.105.225:10000/rtp/239.1.1.1:8001
山西卫视,http://123.14.80.113:9003/hls/42/index.m3u8
山西卫视,http://115.58.142.128:4000/rtp/225.1.4.38:1067
山西卫视,http://114.250.17.90:4022/rtp/239.3.1.42:8172
山西卫视,http://123.112.242.16:5555/rtp/239.3.1.42:8172
山西卫视,http://171.124.1.122:8083/rtp/226.0.2.152:9128
山西卫视,http://171.124.1.122:8083/rtp/226.0.2.11:8000
山西卫视,http://171.124.1.122:8083/rtp/226.0.2.189:9424
山西卫视,http://27.10.213.135:8005/rtp/225.0.4.37:7980
山西卫视,http://42.237.223.102:8899/rtp/225.1.4.38:1067
山西卫视,http://111.199.3.230:8686/rtp/239.3.1.42:8172
山西卫视,http://220.187.221.205:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
